,Date,Day,Season,Team,Opp,Site,P1,P2,P3,Final,Line,Total,SUm,SUr,OUr,ot
1,"Apr 10, 2021",Saturday,2020,Bruins,Flyers,away,1-2,1-0,0-1,2-3,-110,5.5,-1.0,L,U,0.0
2,"Apr 10, 2021",Saturday,2020,Predators,Lightning,home,0-1,0-1,0-1,0-3,155,5.5,-3.0,L,U,0.0
3,"Apr 10, 2021",Saturday,2020,Lightning,Predators,away,1-0,1-0,1-0,3-0,-175,5.5,3.0,W,U,0.0
4,"Apr 10, 2021",Saturday,2020,Stars,Panthers,home,3-0,0-1,1-0,4-1,-110,5.5,3.0,W,U,0.0
5,"Apr 10, 2021",Saturday,2020,Panthers,Stars,away,0-3,1-0,0-1,1-4,100,5.5,-3.0,L,U,0.0
6,"Apr 10, 2021",Saturday,2020,Hurricanes,Red Wings,home,2-2,1-1,1-1,4-5,-355,5.5,-1.0,L,O,1.0
7,"Apr 10, 2021",Saturday,2020,Red Wings,Hurricanes,away,2-2,1-1,1-1,5-4,291,5.5,1.0,W,O,1.0
8,"Apr 10, 2021",Saturday,2020,Blue Jackets,Blackhawks,home,2-2,0-2,1-0,3-4,110,5.5,-1.0,L,O,0.0
9,"Apr 10, 2021",Saturday,2020,Blackhawks,Blue Jackets,away,2-2,2-0,0-1,4-3,-130,5.5,1.0,W,O,0.0
10,"Apr 10, 2021",Saturday,2020,Canadiens,Jets,home,0-0,0-3,0-2,0-5,-135,5.5,-5.0,L,U,0.0
11,"Apr 10, 2021",Saturday,2020,Jets,Canadiens,away,0-0,3-0,2-0,5-0,115,5.5,5.0,W,U,0.0
12,"Apr 10, 2021",Saturday,2020,Maple Leafs,Senators,home,2-0,2-3,2-2,6-5,-340,6.5,1.0,W,O,0.0
13,"Apr 10, 2021",Saturday,2020,Senators,Maple Leafs,away,0-2,3-2,2-2,5-6,289,6.5,-1.0,L,O,0.0
14,"Apr 10, 2021",Saturday,2020,Sharks,Kings,home,1-1,0-3,1-0,2-4,-145,5.5,-2.0,L,O,0.0
15,"Apr 10, 2021",Saturday,2020,Kings,Sharks,away,1-1,3-0,0-1,4-2,125,5.5,2.0,W,O,0.0
16,"Apr 10, 2021",Saturday,2020,Blues,Wild,home,0-1,1-1,1-0,3-2,110,5.5,1.0,W,U,1.0
17,"Apr 10, 2021",Saturday,2020,Wild,Blues,away,1-0,1-1,0-1,2-3,-121,5.5,-1.0,L,U,1.0
18,"Apr 10, 2021",Saturday,2020,Flames,Oilers,home,0-0,4-0,1-0,5-0,-105,6.0,5.0,W,U,0.0
19,"Apr 10, 2021",Saturday,2020,Oilers,Flames,away,0-0,0-4,0-1,0-5,-105,6.0,-5.0,L,U,0.0
0,"Apr 11, 2021",Sunday,2020,Devils,Penguins,home,1-2,0-1,1-2,2-5,145,6.0,-3.0,L,O,0.0
1,"Apr 11, 2021",Sunday,2020,Penguins,Devils,away,2-1,1-0,2-1,5-2,-162,6.0,3.0,W,O,0.0
2,"Apr 11, 2021",Sunday,2020,Islanders,Rangers,home,2-0,0-2,0-0,3-2,-135,5.5,1.0,W,U,1.0
3,"Apr 11, 2021",Sunday,2020,Rangers,Islanders,away,0-2,2-0,0-0,2-3,122,5.5,-1.0,L,U,1.0
4,"Apr 11, 2021",Sunday,2020,Flyers,Sabres,home,2-0,0-2,1-3,3-5,-220,5.5,-2.0,L,O,0.0
5,"Apr 11, 2021",Sunday,2020,Sabres,Flyers,away,0-2,2-0,3-1,5-3,190,5.5,2.0,W,O,0.0
6,"Apr 11, 2021",Sunday,2020,Knights,Coyotes,home,0-0,0-0,1-0,1-0,-250,5.5,1.0,W,U,0.0
7,"Apr 11, 2021",Sunday,2020,Coyotes,Knights,away,0-0,0-0,0-1,0-1,215,5.5,-1.0,L,U,0.0
8,"Apr 11, 2021",Sunday,2020,Ducks,Avalanche,home,0-1,0-1,1-2,1-4,270,5.5,-3.0,L,U,0.0
9,"Apr 11, 2021",Sunday,2020,Avalanche,Ducks,away,1-0,1-0,2-1,4-1,-340,5.5,3.0,W,U,0.0
10,"Apr 11, 2021",Sunday,2020,Bruins,Capitals,home,0-3,0-3,1-2,1-8,110,5.5,-7.0,L,O,0.0
11,"Apr 11, 2021",Sunday,2020,Capitals,Bruins,away,3-0,3-0,2-1,8-1,-130,5.5,7.0,W,O,0.0
12,"Apr 11, 2021",Sunday,2020,Predators,Stars,home,1-1,1-1,0-0,3-2,-105,5.0,1.0,W,P,1.0
13,"Apr 11, 2021",Sunday,2020,Stars,Predators,away,1-1,1-1,0-0,2-3,-105,5.0,-1.0,L,P,1.0
0,"Apr 12, 2021",Monday,2020,Hurricanes,Red Wings,home,0-0,0-0,1-3,1-3,-357,5.5,-2.0,L,U,0.0
1,"Apr 12, 2021",Monday,2020,Red Wings,Hurricanes,away,0-0,0-0,3-1,3-1,300,5.5,2.0,W,U,0.0
2,"Apr 12, 2021",Monday,2020,Blue Jackets,Blackhawks,home,1-1,1-0,1-2,3-4,120,5.5,-1.0,L,O,1.0
3,"Apr 12, 2021",Monday,2020,Blackhawks,Blue Jackets,away,1-1,0-1,2-1,4-3,-141,5.5,1.0,W,O,1.0
4,"Apr 12, 2021",Monday,2020,Canadiens,Maple Leafs,home,2-0,1-2,1-0,4-2,140,6.0,2.0,W,P,0.0
5,"Apr 12, 2021",Monday,2020,Maple Leafs,Canadiens,away,0-2,2-1,0-1,2-4,-155,6.0,-2.0,L,P,0.0
6,"Apr 12, 2021",Monday,2020,Senators,Jets,home,2-2,0-0,2-0,4-2,170,6.0,2.0,W,P,0.0
7,"Apr 12, 2021",Monday,2020,Jets,Senators,away,2-2,0-0,0-2,2-4,-189,6.0,-2.0,L,P,0.0
8,"Apr 12, 2021",Monday,2020,Kings,Knights,home,1-0,1-2,0-2,2-4,155,5.5,-2.0,L,O,0.0
9,"Apr 12, 2021",Monday,2020,Knights,Kings,away,0-1,2-1,2-0,4-2,-175,5.5,2.0,W,O,0.0
10,"Apr 12, 2021",Monday,2020,Sharks,Ducks,home,0-3,0-0,0-1,0-4,-191,5.5,-4.0,L,U,0.0
11,"Apr 12, 2021",Monday,2020,Ducks,Sharks,away,3-0,0-0,1-0,4-0,170,5.5,4.0,W,U,0.0
12,"Apr 12, 2021",Monday,2020,Avalanche,Coyotes,home,1-0,2-0,1-2,4-2,-357,5.5,2.0,W,O,0.0
13,"Apr 12, 2021",Monday,2020,Coyotes,Avalanche,away,0-1,0-2,2-1,2-4,303,5.5,-2.0,L,O,0.0
0,"Apr 13, 2021",Tuesday,2020,Predators,Lightning,home,3-0,1-1,3-1,7-2,127,5.5,5.0,W,O,0.0
1,"Apr 13, 2021",Tuesday,2020,Lightning,Predators,away,0-3,1-1,1-3,2-7,-140,5.5,-5.0,L,O,0.0
2,"Apr 13, 2021",Tuesday,2020,Stars,Panthers,home,1-1,0-1,1-0,2-3,100,5.5,-1.0,L,U,1.0
3,"Apr 13, 2021",Tuesday,2020,Panthers,Stars,away,1-1,1-0,0-1,3-2,-120,5.5,1.0,W,U,1.0
4,"Apr 13, 2021",Tuesday,2020,Devils,Rangers,home,0-1,0-0,0-2,0-3,157,6.0,-3.0,L,U,0.0
5,"Apr 13, 2021",Tuesday,2020,Rangers,Devils,away,1-0,0-0,2-0,3-0,-176,6.0,3.0,W,U,0.0
6,"Apr 13, 2021",Tuesday,2020,Maple Leafs,Flames,home,1-1,0-1,1-0,2-3,-160,6.0,-1.0,L,U,1.0
7,"Apr 13, 2021",Tuesday,2020,Flames,Maple Leafs,away,1-1,1-0,0-1,3-2,140,6.0,1.0,W,U,1.0
8,"Apr 13, 2021",Tuesday,2020,Bruins,Sabres,home,1-1,1-0,0-1,3-2,-320,5.5,1.0,W,U,1.0
9,"Apr 13, 2021",Tuesday,2020,Sabres,Bruins,away,1-1,0-1,1-0,2-3,272,5.5,-1.0,L,U,1.0
10,"Apr 13, 2021",Tuesday,2020,Capitals,Flyers,home,4-1,1-0,1-0,6-1,-165,6.5,5.0,W,O,0.0
11,"Apr 13, 2021",Tuesday,2020,Flyers,Capitals,away,1-4,0-1,0-1,1-6,149,6.5,-5.0,L,O,0.0
0,"Apr 14, 2021",Wednesday,2020,Canadiens,Flames,home,0-1,1-1,0-2,1-4,-161,5.5,-3.0,L,U,0.0
1,"Apr 14, 2021",Wednesday,2020,Flames,Canadiens,away,1-0,1-1,2-0,4-1,140,5.5,3.0,W,U,0.0
2,"Apr 14, 2021",Wednesday,2020,Senators,Jets,home,1-1,0-0,1-2,2-3,160,6.0,-1.0,L,U,0.0
3,"Apr 14, 2021",Wednesday,2020,Jets,Senators,away,1-1,0-0,2-1,3-2,-180,6.0,1.0,W,U,0.0
4,"Apr 14, 2021",Wednesday,2020,Kings,Knights,home,1-3,1-1,0-2,2-6,180,5.5,-4.0,L,O,0.0
5,"Apr 14, 2021",Wednesday,2020,Knights,Kings,away,3-1,1-1,2-0,6-2,-208,5.5,4.0,W,O,0.0
6,"Apr 14, 2021",Wednesday,2020,Sharks,Ducks,home,0-1,0-2,1-1,1-4,-170,5.5,-3.0,L,U,0.0
7,"Apr 14, 2021",Wednesday,2020,Ducks,Sharks,away,1-0,2-0,1-1,4-1,150,5.5,3.0,W,U,0.0
8,"Apr 14, 2021",Wednesday,2020,Wild,Coyotes,home,1-0,2-1,2-1,5-2,-198,5.5,3.0,W,O,0.0
9,"Apr 14, 2021",Wednesday,2020,Coyotes,Wild,away,0-1,1-2,1-2,2-5,178,5.5,-3.0,L,O,0.0
10,"Apr 14, 2021",Wednesday,2020,Blues,Avalanche,home,1-1,0-3,2-0,3-4,137,5.5,-1.0,L,O,0.0
11,"Apr 14, 2021",Wednesday,2020,Avalanche,Blues,away,1-1,3-0,0-2,4-3,-152,5.5,1.0,W,O,0.0
0,"Apr 15, 2021",Thursday,2020,Bruins,Islanders,home,2-0,0-1,2-0,4-1,-120,5.0,3.0,W,P,0.0
1,"Apr 15, 2021",Thursday,2020,Islanders,Bruins,away,0-2,1-0,0-2,1-4,109,5.0,-3.0,L,P,0.0
2,"Apr 15, 2021",Thursday,2020,Stars,Blue Jackets,home,0-1,2-0,2-0,4-1,-175,5.0,3.0,W,P,0.0
3,"Apr 15, 2021",Thursday,2020,Blue Jackets,Stars,away,1-0,0-2,0-2,1-4,158,5.0,-3.0,L,P,0.0
4,"Apr 15, 2021",Thursday,2020,Rangers,Devils,home,3-0,1-0,0-0,4-0,-220,5.5,4.0,W,U,0.0
5,"Apr 15, 2021",Thursday,2020,Devils,Rangers,away,0-3,0-1,0-0,0-4,196,5.5,-4.0,L,U,0.0
6,"Apr 15, 2021",Thursday,2020,Capitals,Sabres,home,1-1,1-3,0-1,2-5,-351,6.0,-3.0,L,O,0.0
7,"Apr 15, 2021",Thursday,2020,Sabres,Capitals,away,1-1,3-1,1-0,5-2,297,6.0,3.0,W,O,0.0
8,"Apr 15, 2021",Thursday,2020,Hurricanes,Predators,home,1-0,2-0,1-1,4-1,-185,5.5,3.0,W,U,0.0
9,"Apr 15, 2021",Thursday,2020,Predators,Hurricanes,away,0-1,0-2,1-1,1-4,166,5.5,-3.0,L,U,0.0
10,"Apr 15, 2021",Thursday,2020,Lightning,Panthers,home,0-1,1-0,1-1,3-2,-160,5.5,1.0,W,U,1.0
11,"Apr 15, 2021",Thursday,2020,Panthers,Lightning,away,1-0,0-1,1-1,2-3,144,5.5,-1.0,L,U,1.0
12,"Apr 15, 2021",Thursday,2020,Penguins,Flyers,home,0-0,1-0,0-1,1-2,-169,6.5,-1.0,L,U,1.0
13,"Apr 15, 2021",Thursday,2020,Flyers,Penguins,away,0-0,0-1,1-0,2-1,150,6.5,1.0,W,U,1.0
14,"Apr 15, 2021",Thursday,2020,Red Wings,Blackhawks,home,0-1,3-0,1-0,4-1,140,5.5,3.0,W,U,0.0
15,"Apr 15, 2021",Thursday,2020,Blackhawks,Red Wings,away,1-0,0-3,0-1,1-4,-155,5.5,-3.0,L,U,0.0
16,"Apr 15, 2021",Thursday,2020,Maple Leafs,Jets,home,1-3,1-0,0-2,2-5,-150,5.5,-3.0,L,O,0.0
17,"Apr 15, 2021",Thursday,2020,Jets,Maple Leafs,away,3-1,0-1,2-0,5-2,130,5.5,3.0,W,O,0.0
0,"Apr 16, 2021",Friday,2020,Wild,Sharks,home,1-1,2-0,0-1,3-2,-185,5.5,1.0,W,U,0.0
1,"Apr 16, 2021",Friday,2020,Sharks,Wild,away,1-1,0-2,1-0,2-3,166,5.5,-1.0,L,U,0.0
2,"Apr 16, 2021",Friday,2020,Bruins,Islanders,home,1-0,1-0,1-0,3-0,-120,5.5,3.0,W,U,0.0
3,"Apr 16, 2021",Friday,2020,Islanders,Bruins,away,0-1,0-1,0-1,0-3,109,5.5,-3.0,L,U,0.0
4,"Apr 16, 2021",Friday,2020,Canadiens,Flames,home,0-0,1-0,1-1,2-1,-135,5.5,1.0,W,U,0.0
5,"Apr 16, 2021",Friday,2020,Flames,Canadiens,away,0-0,0-1,1-1,1-2,122,5.5,-1.0,L,U,0.0
6,"Apr 16, 2021",Friday,2020,Ducks,Knights,home,0-0,0-3,0-1,0-4,210,5.5,-4.0,L,U,0.0
7,"Apr 16, 2021",Friday,2020,Knights,Ducks,away,0-0,3-0,1-0,4-0,-240,5.5,4.0,W,U,0.0
0,"Apr 17, 2021",Saturday,2020,Wild,Sharks,home,3-1,2-0,0-1,5-2,-179,6.0,3.0,W,O,0.0
1,"Apr 17, 2021",Saturday,2020,Sharks,Wild,away,1-3,0-2,1-0,2-5,161,6.0,-3.0,L,O,0.0
2,"Apr 17, 2021",Saturday,2020,Stars,Blue Jackets,home,1-1,4-0,0-0,5-1,-185,5.5,4.0,W,O,0.0
3,"Apr 17, 2021",Saturday,2020,Blue Jackets,Stars,away,1-1,0-4,0-0,1-5,166,5.5,-4.0,L,O,0.0
4,"Apr 17, 2021",Saturday,2020,Sabres,Penguins,home,0-1,1-2,1-0,2-3,213,6.0,-1.0,L,U,0.0
5,"Apr 17, 2021",Saturday,2020,Penguins,Sabres,away,1-0,2-1,0-1,3-2,-243,6.0,1.0,W,U,0.0
6,"Apr 17, 2021",Saturday,2020,Rangers,Devils,home,3-0,1-1,2-2,6-3,-260,5.5,3.0,W,O,0.0
7,"Apr 17, 2021",Saturday,2020,Devils,Rangers,away,0-3,1-1,2-2,3-6,223,5.5,-3.0,L,O,0.0
8,"Apr 17, 2021",Saturday,2020,Flyers,Capitals,home,1-1,1-3,1-2,3-6,125,6.5,-3.0,L,O,0.0
9,"Apr 17, 2021",Saturday,2020,Capitals,Flyers,away,1-1,3-1,2-1,6-3,-145,6.5,3.0,W,O,0.0
10,"Apr 17, 2021",Saturday,2020,Hurricanes,Predators,home,1-0,0-1,2-0,3-1,-175,5.5,2.0,W,U,0.0
11,"Apr 17, 2021",Saturday,2020,Predators,Hurricanes,away,0-1,1-0,0-2,1-3,158,5.5,-2.0,L,U,0.0
12,"Apr 17, 2021",Saturday,2020,Lightning,Panthers,home,1-3,1-1,1-1,3-5,-169,5.5,-2.0,L,O,0.0
13,"Apr 17, 2021",Saturday,2020,Panthers,Lightning,away,3-1,1-1,1-1,5-3,150,5.5,2.0,W,O,0.0
14,"Apr 17, 2021",Saturday,2020,Red Wings,Blackhawks,home,0-1,0-1,0-2,0-4,120,5.5,-4.0,L,U,0.0
15,"Apr 17, 2021",Saturday,2020,Blackhawks,Red Wings,away,1-0,1-0,2-0,4-0,-140,5.5,4.0,W,U,0.0
16,"Apr 17, 2021",Saturday,2020,Coyotes,Blues,home,0-2,2-0,1-0,3-2,120,5.5,1.0,W,U,0.0
17,"Apr 17, 2021",Saturday,2020,Blues,Coyotes,away,2-0,0-2,0-1,2-3,-133,5.5,-1.0,L,U,0.0
18,"Apr 17, 2021",Saturday,2020,Canadiens,Senators,home,0-1,0-1,0-2,0-4,-210,6.0,-4.0,L,U,0.0
19,"Apr 17, 2021",Saturday,2020,Senators,Canadiens,away,1-0,1-0,2-0,4-0,180,6.0,4.0,W,U,0.0
0,"Apr 18, 2021",Sunday,2020,Canucks,Maple Leafs,home,0-1,1-1,1-0,3-2,330,6.0,1.0,W,U,1.0
1,"Apr 18, 2021",Sunday,2020,Maple Leafs,Canucks,away,1-0,1-1,0-1,2-3,-389,6.0,-1.0,L,U,1.0
2,"Apr 18, 2021",Sunday,2020,Bruins,Capitals,home,2-1,3-2,1-0,6-3,-155,5.5,3.0,W,O,0.0
3,"Apr 18, 2021",Sunday,2020,Capitals,Bruins,away,1-2,2-3,0-1,3-6,140,5.5,-3.0,L,O,0.0
4,"Apr 18, 2021",Sunday,2020,Devils,Rangers,home,0-2,1-1,2-2,3-5,169,6.0,-2.0,L,O,0.0
5,"Apr 18, 2021",Sunday,2020,Rangers,Devils,away,2-0,1-1,2-2,5-3,-189,6.0,2.0,W,O,0.0
6,"Apr 18, 2021",Sunday,2020,Flyers,Islanders,home,0-0,0-0,0-0,0-1,135,5.5,-1.0,L,U,1.0
7,"Apr 18, 2021",Sunday,2020,Islanders,Flyers,away,0-0,0-0,0-0,1-0,-155,5.5,1.0,W,U,1.0
8,"Apr 18, 2021",Sunday,2020,Ducks,Knights,home,1-2,1-2,0-1,2-5,221,5.5,-3.0,L,O,0.0
9,"Apr 18, 2021",Sunday,2020,Knights,Ducks,away,2-1,2-1,1-0,5-2,-253,5.5,3.0,W,O,0.0
10,"Apr 18, 2021",Sunday,2020,Sabres,Penguins,home,1-0,1-0,2-2,4-2,240,6.0,2.0,W,P,0.0
11,"Apr 18, 2021",Sunday,2020,Penguins,Sabres,away,0-1,0-1,2-2,2-4,-279,6.0,-2.0,L,P,0.0
0,"Apr 19, 2021",Monday,2020,Predators,Blackhawks,home,,,,,-140,5.5,,,,
1,"Apr 19, 2021",Monday,2020,Blackhawks,Predators,away,,,,,120,5.5,,,,
2,"Apr 19, 2021",Monday,2020,Stars,Red Wings,home,,,,,-230,5.5,,,,
3,"Apr 19, 2021",Monday,2020,Red Wings,Stars,away,,,,,200,5.5,,,,
4,"Apr 19, 2021",Monday,2020,Flames,Senators,home,,,,,-210,6.0,,,,
5,"Apr 19, 2021",Monday,2020,Senators,Flames,away,,,,,175,6.0,,,,
6,"Apr 19, 2021",Monday,2020,Oilers,Canadiens,home,,,,,-130,6.0,,,,
7,"Apr 19, 2021",Monday,2020,Canadiens,Oilers,away,,,,,110,6.0,,,,
8,"Apr 19, 2021",Monday,2020,Lightning,Hurricanes,home,,,,,-115,5.5,,,,
9,"Apr 19, 2021",Monday,2020,Hurricanes,Lightning,away,,,,,-105,5.5,,,,
10,"Apr 19, 2021",Monday,2020,Panthers,Blue Jackets,home,,,,,-235,5.5,,,,
11,"Apr 19, 2021",Monday,2020,Blue Jackets,Panthers,away,,,,,205,5.5,,,,
